epoch 1 ......
progress: 10%   train loss: 0.8062914077375756   train time: 18s
progress: 19%   train loss: 0.8147282363954654   train time: 36s
progress: 29%   train loss: 0.8132636020196735   train time: 61s
progress: 39%   train loss: 0.8224563306792643   train time: 83s
progress: 48%   train loss: 0.8197493981879415   train time: 104s
progress: 58%   train loss: 0.81707159163549   train time: 123s
progress: 67%   train loss: 0.8197640829018346   train time: 146s
progress: 77%   train loss: 0.8210198387906358   train time: 167s
progress: 87%   train loss: 0.8202391208980969   train time: 187s
progress: 96%   train loss: 0.8205510466150356   train time: 207s
progress: 100%   train loss: 0.8201703702926636   train time: 214s
test loss: 0.922093809597076   acc: 64.8313492063492%   MAE: 0.558531746031746   RMSE: 1.0589137918811564
